producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0803010034,08FRUV     ,50.52,38.3,14,75.81
0503020053,05CHAR     ,87.71,35.58,2,40.57
0509040011,05CHAR     ,87.14,33.65,13,38.62
0306010014,03CARN     ,114.0,32.41,20,28.43
0509040012,05CHAR     ,73.56,30.2,11,41.05
0302010027,03CARN     ,42.66,28.47,6,66.74
0805010247,08FRUV     ,78.45,27.82,30,35.46
0301020008,03CARN     ,1835.35,27.56,231,1.5
0503020022,05CHAR     ,113.44,27.02,4,23.82
0805010181,08FRUV     ,66.82,26.55,19,39.73
0309030008,03CARN     ,4465.91,25.88,207,0.58
0802040045,08FRUV     ,44.82,25.54,12,56.98
0803010021,08FRUV     ,49.83,25.16,44,50.49
0509040016,05CHAR     ,58.36,23.8,9,40.78
0805010187,08FRUV     ,62.09,23.46,27,37.78
0805010192,08FRUV     ,57.88,19.69,12,34.02
0509100008,05CHAR     ,55.31,19.13,5,34.59
0509150027,05CHAR     ,37.88,17.16,6,45.3
0308050012,03CARN     ,29.49,16.43,2,55.71
0505020004,05CHAR     ,44.04,16.02,7,36.38
0509090007,05CHAR     ,34.02,15.22,4,44.74
0805010105,08FRUV     ,41.67,15.2,8,36.48
0803010061,08FRUV     ,21.4,14.21,1,66.4
0502050006,05CHAR     ,6812.26,13.11,446,0.19
0509070008,05CHAR     ,32.55,12.04,3,36.99
0509150028,05CHAR     ,30.81,12.02,5,39.01
0805020009,08FRUV     ,21.67,11.84,3,54.64
0502080108,05CHAR     ,33.68,11.71,5,34.77
0503030061,05CHAR     ,17.4,11.37,1,65.34
0306010015,03CARN     ,36.2,11.11,10,30.69
0310010004,03CARN     ,28.47,11.02,2,38.71
0310010005,03CARN     ,12.73,10.9,3,85.62
0803010030,08FRUV     ,10.19,10.19,7,100.0
0502080106,05CHAR     ,33.46,10.14,3,30.3
0802010034,08FRUV     ,12.15,10.07,1,82.88
0308020002,03CARN     ,21.67,9.98,5,46.05
0802020006,08FRUV     ,34.4,9.92,15,28.84
0509120008,05CHAR     ,20.55,9.32,2,45.35
0805010001,08FRUV     ,735.61,8.73,97,1.19
0502040041,05CHAR     ,20.3,8.19,3,40.34
0805020029,08FRUV     ,9.64,7.97,1,82.68
0805010108,08FRUV     ,25.82,7.51,7,29.09
0805020024,08FRUV     ,15.27,7.25,2,47.48
0310020012,03CARN     ,8.12,6.97,1,85.84
0805010255,08FRUV     ,7.43,6.7,1,90.17
0803010058,08FRUV     ,7.37,6.55,3,88.87
0805020036,08FRUV     ,9.52,6.36,1,66.81
0802040034,08FRUV     ,8.47,6.15,1,72.61
0308050001,03CARN     ,11.26,5.99,1,53.2
0802010038,08FRUV     ,6.77,5.77,1,85.23
