producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0309040011,03CARN     ,8127.95,6474.96,262,79.66
0805020006,08FRUV     ,16252.56,6456.37,393,39.73
0803010010,08FRUV     ,16190.98,6444.49,736,39.8
0806010007,08FRUV     ,19342.02,6362.83,736,32.9
0309030007,03CARN     ,8568.99,6339.24,370,73.98
0802040026,08FRUV     ,10349.99,6237.81,421,60.27
0509130013,05CHAR     ,15753.6,6157.62,717,39.09
0509090003,05CHAR     ,14944.74,6112.38,537,40.9
0309030005,03CARN     ,16097.12,6063.38,672,37.67
0309030002,03CARN     ,9182.76,5971.82,313,65.03
0504040014,05CHAR     ,15447.38,5958.42,727,38.57
0509100020,05CHAR     ,13941.15,5929.88,347,42.54
0504020027,05CHAR     ,15832.16,5909.67,709,37.33
0301010003,03CARN     ,14423.61,5890.88,244,40.84
0501040017,05CHAR     ,14186.7,5879.03,281,41.44
0805020008,08FRUV     ,10007.17,5848.23,712,58.44
0504020022,05CHAR     ,16618.61,5753.18,530,34.62
0503020052,05CHAR     ,17395.76,5507.25,109,31.66
0509110003,05CHAR     ,10208.85,5480.01,450,53.68
0802040029,08FRUV     ,9961.11,5476.9,544,54.98
0502090003,05CHAR     ,13595.07,5456.36,683,40.13
0308050004,03CARN     ,8259.51,5332.36,478,64.56
0302010028,03CARN     ,12599.15,5242.33,627,41.61
0805020026,08FRUV     ,10962.13,5241.34,618,47.81
0805020022,08FRUV     ,8626.5,5230.19,661,60.63
0507020023,05CHAR     ,12720.67,5218.74,504,41.03
0509150015,05CHAR     ,13470.74,5215.39,702,38.72
0802040002,08FRUV     ,9183.83,5202.23,514,56.65
0801010004,08FRUV     ,7379.29,5180.39,650,70.2
0805010066,08FRUV     ,21196.95,5168.63,219,24.38
0504040011,05CHAR     ,16373.31,5135.33,720,31.36
0805010088,08FRUV     ,14661.68,5108.05,678,34.84
0802040022,08FRUV     ,9277.33,5099.53,550,54.97
0802040007,08FRUV     ,7077.04,5083.53,510,71.83
0509160006,05CHAR     ,11279.17,5072.39,559,44.97
0803010020,08FRUV     ,7838.48,4966.35,638,63.36
0503020041,05CHAR     ,12831.72,4954.35,435,38.61
0502070001,05CHAR     ,11551.35,4922.45,607,42.61
0504030035,05CHAR     ,15702.8,4920.65,458,31.34
0509030069,05CHAR     ,11441.85,4910.02,614,42.91
