producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0301020010,03CARN     ,967809.09,89744.02,1576,9.27
0308020001,03CARN     ,295018.59,86780.82,1159,29.42
0309020004,03CARN     ,225733.29,85158.09,1188,37.73
0511040003,05CHAR     ,271925.59,84195.8,1008,30.96
0509100021,05CHAR     ,260428.37,81909.09,1146,31.45
0509100025,05CHAR     ,295975.2,79797.5,2503,26.96
0802050001,08FRUV     ,235110.69,79251.79,1188,33.71
0802010012,08FRUV     ,212818.68,75954.11,1188,35.69
0508090034,05CHAR     ,222074.96,75752.45,1280,34.11
0509060008,05CHAR     ,304169.29,75607.23,1184,24.86
0801040002,08FRUV     ,198417.79,74108.09,1292,37.35
0804010001,08FRUV     ,229445.94,70972.63,1296,30.93
0309030003,03CARN     ,89635.97,70384.02,945,78.52
0803010032,08FRUV     ,274466.6,70129.58,1948,25.55
0806030009,08FRUV     ,195115.1,68504.95,1292,35.11
0304010032,03CARN     ,132305.72,68036.99,1294,51.42
0301020004,03CARN     ,138006.25,67357.96,2111,48.81
0802020008,08FRUV     ,183392.79,66835.56,1186,36.44
0803010039,08FRUV     ,184064.24,66225.88,1295,35.98
0309020003,03CARN     ,174133.01,65458.4,1188,37.59
0503040067,05CHAR     ,199503.23,64326.25,1229,32.24
0304010034,03CARN     ,120194.09,60971.82,1294,50.73
0803010051,08FRUV     ,124388.24,59537.71,1720,47.86
0309020010,03CARN     ,95676.1,58973.59,913,61.64
0504030034,05CHAR     ,170407.95,58645.96,1147,34.42
0509150023,05CHAR     ,234484.71,57001.01,1937,24.31
0503030008,05CHAR     ,171401.05,53415.33,1270,31.16
0306030003,03CARN     ,78647.2,52685.03,1013,66.99
0806010002,08FRUV     ,173096.15,52317.23,2507,30.22
0301020001,03CARN     ,142397.43,49931.76,1270,35.07
0308010003,03CARN     ,269651.77,46983.85,2204,17.42
0805010061,08FRUV     ,122634.08,46741.15,1100,38.11
0509020001,05CHAR     ,86223.86,46008.46,1292,53.36
0803020005,08FRUV     ,77437.64,45338.19,1296,58.55
0802010024,08FRUV     ,135473.97,44731.05,1188,33.02
0501040013,05CHAR     ,134532.13,44547.35,1603,33.11
0509070007,05CHAR     ,156595.95,43622.94,1118,27.86
0309040011,03CARN     ,59968.7,43058.06,1776,71.8
0504030005,05CHAR     ,126097.04,42331.29,1188,33.57
0504040033,05CHAR     ,146563.61,42024.35,835,28.67
0801020025,08FRUV     ,103405.17,41647.37,1174,40.28
0309020015,03CARN     ,69153.71,41397.37,885,59.86
0304010019,03CARN     ,58872.95,40662.77,934,69.07
0509110001,05CHAR     ,76605.22,39631.77,1168,51.74
0802040006,08FRUV     ,77279.21,39232.73,1185,50.77
0504030042,05CHAR     ,120225.12,38478.37,1404,32.01
0308030001,03CARN     ,127005.3,38191.2,1128,30.07
0301040003,03CARN     ,97446.5,37695.61,1132,38.68
0509130028,05CHAR     ,131958.35,36982.72,1718,28.03
0803010012,08FRUV     ,68709.46,36525.46,1187,53.16
0503020038,05CHAR     ,128455.66,36360.05,2395,28.31
0801030005,08FRUV     ,116252.74,35713.96,1296,30.72
0302010003,03CARN     ,97108.97,35620.15,1011,36.68
0801020008,08FRUV     ,69369.88,35568.51,1294,51.27
0304010010,03CARN     ,194527.78,35482.99,1275,18.24
0801010001,08FRUV     ,69689.63,34854.46,2173,50.01
0803020003,08FRUV     ,57687.39,34383.07,1272,59.6
0304010025,03CARN     ,53190.76,33418.62,1152,62.83
0802040020,08FRUV     ,66520.25,32726.73,1149,49.2
0803010009,08FRUV     ,56269.32,32631.59,1187,57.99
0803020011,08FRUV     ,49408.58,32454.18,873,65.69
0806030008,08FRUV     ,87557.48,32447.34,1293,37.06
0803010028,08FRUV     ,92620.05,32313.58,2511,34.89
0504040012,05CHAR     ,99900.2,31947.17,1187,31.98
0802010027,08FRUV     ,76597.9,31521.44,2355,41.15
0504040030,05CHAR     ,118987.44,30837.43,1867,25.92
0508090027,05CHAR     ,104153.0,29695.87,941,28.51
0308020004,03CARN     ,121960.95,29029.69,1102,23.8
0806010001,08FRUV     ,72952.3,28986.13,1188,39.73
0509030033,05CHAR     ,101146.66,28953.93,1294,28.63
0803010007,08FRUV     ,47070.63,28944.44,1167,61.49
0509030041,05CHAR     ,88556.12,28689.91,1286,32.4
0801030007,08FRUV     ,67748.64,28581.33,1293,42.19
0806010010,08FRUV     ,66719.23,28390.17,1188,42.55
0308020006,03CARN     ,81889.77,27876.51,1330,34.04
0304010018,03CARN     ,58932.79,27290.51,1241,46.31
0504040022,05CHAR     ,81172.27,27062.56,1188,33.34
0802010025,08FRUV     ,68927.54,26730.87,1188,38.78
0801050008,08FRUV     ,76013.24,25716.33,1296,33.83
0304010021,03CARN     ,42938.11,25560.0,1116,59.53
0806020007,08FRUV     ,63860.76,25508.4,1296,39.94
0802020005,08FRUV     ,56600.28,25439.52,1179,44.95
0302020002,03CARN     ,76126.37,25241.36,822,33.16
0801030008,08FRUV     ,59713.78,24955.35,1249,41.79
0308020005,03CARN     ,61181.8,24947.54,444,40.78
0806010013,08FRUV     ,85731.42,24775.25,1186,28.9
0504040026,05CHAR     ,76198.13,24748.85,1107,32.48
0304010016,03CARN     ,62730.72,24741.08,1287,39.44
0309020007,03CARN     ,315764.07,24428.99,1174,7.74
0501040006,05CHAR     ,60135.21,24216.75,1117,40.27
0801050009,08FRUV     ,60464.01,24162.84,1294,39.96
0301020008,03CARN     ,61493.98,23744.46,1203,38.61
0806010005,08FRUV     ,71006.88,23670.86,2445,33.34
0803020018,08FRUV     ,47178.49,23660.61,1293,50.15
0802030006,08FRUV     ,74435.75,23590.89,1188,31.69
0308030003,03CARN     ,81016.02,23577.92,1123,29.1
0805010004,08FRUV     ,59901.96,23541.34,1662,39.3
0802020007,08FRUV     ,52399.26,23373.81,1187,44.61
0503020041,05CHAR     ,77977.38,23368.86,1749,29.97
0805010116,08FRUV     ,48310.72,23277.59,1183,48.18
0511010007,05CHAR     ,79249.8,23190.68,791,29.26
0806020001,08FRUV     ,52556.15,22972.9,1292,43.71
0503030060,05CHAR     ,90937.3,22925.97,1173,25.21
0508090030,05CHAR     ,65893.75,22577.5,1271,34.26
0309040010,03CARN     ,43350.82,22552.83,925,52.02
0803020004,08FRUV     ,38800.48,22467.76,1286,57.91
0803010036,08FRUV     ,54464.26,21938.4,1293,40.28
0301020007,03CARN     ,50286.72,21664.27,1194,43.08
0509130023,05CHAR     ,76435.3,21436.13,1162,28.04
0802030007,08FRUV     ,74128.97,21416.53,1182,28.89
0802010010,08FRUV     ,51469.92,21238.43,1185,41.26
0802030005,08FRUV     ,68727.53,21202.28,1188,30.85
0801020012,08FRUV     ,54737.78,21134.86,1048,38.61
0802020001,08FRUV     ,48207.21,21025.59,1187,43.62
0805020006,08FRUV     ,56385.29,21021.56,1187,37.28
0801050010,08FRUV     ,57328.4,21009.91,1243,36.65
0509100020,05CHAR     ,65017.9,20453.76,1128,31.46
0509030059,05CHAR     ,64394.41,20247.06,1286,31.44
0511050029,05CHAR     ,75309.43,19945.37,1286,26.48
0509150008,05CHAR     ,75308.96,19859.6,1179,26.37
0503040068,05CHAR     ,63646.71,19736.41,1220,31.01
0802010016,08FRUV     ,46569.49,19731.82,1220,42.37
0504020027,05CHAR     ,74165.15,19624.22,1948,26.46
0504020022,05CHAR     ,56031.35,19557.21,2352,34.9
0806020002,08FRUV     ,43027.71,19521.72,1294,45.37
0801040003,08FRUV     ,59579.12,19468.67,1277,32.68
0506020002,05CHAR     ,48680.41,19402.08,1173,39.86
0806010008,08FRUV     ,51992.35,19319.65,2435,37.16
0803010038,08FRUV     ,50013.65,19093.19,1293,38.18
0805020011,08FRUV     ,38094.59,18967.71,1173,49.79
0803010010,08FRUV     ,36136.16,18726.37,1187,51.82
0509130029,05CHAR     ,71403.14,18633.14,865,26.1
0504030022,05CHAR     ,51862.31,18345.85,1182,35.37
0805010006,08FRUV     ,45148.12,18312.96,1112,40.56
0802010022,08FRUV     ,45723.7,18298.51,1216,40.02
0803010027,08FRUV     ,36061.93,18177.91,1184,50.41
0301040002,03CARN     ,48039.01,18076.84,765,37.63
0801040006,08FRUV     ,42053.98,17842.04,1292,42.43
0511040009,05CHAR     ,51939.3,17806.39,666,34.28
0309040007,03CARN     ,23968.11,17393.19,581,72.57
0509120011,05CHAR     ,55269.82,17304.05,898,31.31
0502080091,05CHAR     ,64056.6,17254.58,842,26.94
0802030009,08FRUV     ,67803.49,16943.62,1106,24.99
0509160028,05CHAR     ,48140.29,16938.98,1199,35.19
0504010003,05CHAR     ,29258.23,16890.46,1264,57.73
0806030006,08FRUV     ,36111.55,16877.1,1296,46.74
0304010037,03CARN     ,23496.71,16861.38,1055,71.76
0308040003,03CARN     ,53583.1,16852.62,1126,31.45
0805050051,08FRUV     ,23557.48,16557.95,1109,70.29
0805020018,08FRUV     ,27880.71,16287.73,1080,58.42
0801050014,08FRUV     ,52526.49,16211.05,1152,30.86
0308050013,03CARN     ,50867.83,16183.34,1151,31.81
0502040028,05CHAR     ,45316.73,16161.31,1143,35.66
0805050082,08FRUV     ,37419.39,15894.86,1283,42.48
0503030059,05CHAR     ,57805.78,15872.01,1253,27.46
0801010003,08FRUV     ,93730.56,15641.7,2353,16.69
0309020019,03CARN     ,26263.41,15604.07,479,59.41
0501090059,05CHAR     ,55976.99,15588.24,1254,27.85
0802040010,08FRUV     ,29409.62,15484.3,1143,52.65
0309020008,03CARN     ,93914.0,15320.06,1171,16.31
0802040023,08FRUV     ,34693.27,15156.48,1111,43.69
0509070003,05CHAR     ,45267.41,15129.57,1129,33.42
0805050009,08FRUV     ,19993.54,15079.51,1290,75.42
0505010004,05CHAR     ,41045.12,15034.75,1866,36.63
0803010022,08FRUV     ,23882.17,14976.03,1171,62.71
0309030006,03CARN     ,45722.07,14911.11,1031,32.61
0502040051,05CHAR     ,47785.72,14866.32,1744,31.11
0505010006,05CHAR     ,59636.68,14845.89,1296,24.89
0302010007,03CARN     ,54567.17,14771.91,475,27.07
0806010009,08FRUV     ,38202.55,14659.2,1188,38.37
0806020008,08FRUV     ,34650.55,14643.26,1294,42.26
0509070001,05CHAR     ,27609.0,14637.84,1148,53.02
0805020001,08FRUV     ,23692.81,14594.28,1187,61.6
0509140014,05CHAR     ,38856.14,14578.13,1755,37.52
0303030012,03CARN     ,22573.4,14369.91,655,63.66
0805010095,08FRUV     ,25275.83,14113.36,1177,55.84
0308030002,03CARN     ,51445.59,13926.93,1030,27.07
0503040030,05CHAR     ,38719.08,13887.39,1148,35.87
0303010030,03CARN     ,42007.03,13779.53,1239,32.8
0506010001,05CHAR     ,28409.12,13757.04,559,48.42
0306020003,03CARN     ,32575.22,13686.48,1163,42.02
0803020014,08FRUV     ,22908.56,13378.83,1272,58.4
0309020009,03CARN     ,47477.89,13212.97,1082,27.83
0802040004,08FRUV     ,29200.86,13187.89,1104,45.16
0507020016,05CHAR     ,41383.48,12979.38,1685,31.36
0303010025,03CARN     ,40615.36,12637.93,1269,31.12
0802030010,08FRUV     ,50885.94,12605.36,998,24.77
0509160008,05CHAR     ,28175.57,12556.73,1032,44.57
0805050061,08FRUV     ,16217.84,12444.0,1180,76.73
0302010044,03CARN     ,37043.76,12410.14,1084,33.5
0802010017,08FRUV     ,105805.43,12361.72,2142,11.68
0302020006,03CARN     ,30676.31,12246.83,1044,39.92
0509100030,05CHAR     ,40584.7,12241.44,1830,30.16
0805050233,08FRUV     ,29266.76,12240.67,1047,41.82
0508050009,05CHAR     ,38205.82,11983.97,1199,31.37
0509110005,05CHAR     ,43052.01,11964.63,826,27.79
0501050060,05CHAR     ,34001.71,11887.28,1149,34.96
0501050053,05CHAR     ,36551.06,11884.77,1272,32.52
0502040046,05CHAR     ,36166.61,11821.91,2051,32.69
0806010007,08FRUV     ,37590.0,11775.26,1891,31.33
0802010006,08FRUV     ,36470.7,11654.23,1172,31.96
0803010033,08FRUV     ,27992.93,11573.94,1319,41.35
0802010009,08FRUV     ,21960.06,11542.09,1090,52.56
0805010088,08FRUV     ,26425.84,11537.46,1136,43.66
0806020006,08FRUV     ,25901.3,11518.53,1292,44.47
0502080046,05CHAR     ,33038.89,11498.17,1180,34.8
0803010035,08FRUV     ,23874.04,11450.25,1292,47.96
0805050168,08FRUV     ,49606.61,11436.06,1285,23.05
0504030035,05CHAR     ,31910.77,11373.59,1099,35.64
0301020005,03CARN     ,20781.03,11256.98,458,54.17
0502040048,05CHAR     ,42113.27,11239.49,2109,26.69
0801020006,08FRUV     ,29311.32,11182.26,1259,38.15
0308050017,03CARN     ,21845.58,11037.31,965,50.52
0802010015,08FRUV     ,95818.39,10949.99,1603,11.43
0302020003,03CARN     ,32870.59,10861.87,582,33.04
0805050213,08FRUV     ,20942.23,10837.39,1116,51.75
0509160007,05CHAR     ,24055.96,10782.29,1059,44.82
0802010026,08FRUV     ,190909.37,10632.41,1744,5.57
0802050002,08FRUV     ,27030.4,10586.36,902,39.16
0503020042,05CHAR     ,39722.45,10528.93,542,26.51
0509100019,05CHAR     ,28139.18,10511.13,1121,37.35
0801020013,08FRUV     ,27562.3,10490.67,1238,38.06
0805050060,08FRUV     ,13502.63,10442.06,1187,77.33
0805020026,08FRUV     ,22494.15,10390.12,974,46.19
0504030027,05CHAR     ,29853.9,10323.97,1129,34.58
0502040047,05CHAR     ,32849.19,10265.94,2091,31.25
0504050003,05CHAR     ,32533.23,10249.85,1179,31.51
0302010045,03CARN     ,29106.78,10230.4,1142,35.15
0509160003,05CHAR     ,22500.75,10094.08,1047,44.86
0509180019,05CHAR     ,31531.17,10012.09,2239,31.75
0803050002,08FRUV     ,18958.57,9897.32,1289,52.2
0805020016,08FRUV     ,29307.24,9646.03,1058,32.91
0301050001,03CARN     ,29787.86,9604.62,831,32.24
0802010020,08FRUV     ,97422.7,9594.33,1638,9.85
0803020006,08FRUV     ,16608.45,9567.37,1257,57.61
0502040026,05CHAR     ,30976.55,9534.72,1143,30.78
0801050015,08FRUV     ,32085.52,9527.89,1024,29.7
0502040033,05CHAR     ,25805.22,9479.22,1146,36.73
0503040016,05CHAR     ,23471.23,9461.6,1195,40.31
0503040071,05CHAR     ,30185.85,9448.6,1055,31.3
0309030002,03CARN     ,14956.39,9440.43,588,63.12
0803020012,08FRUV     ,16802.44,9427.7,1288,56.11
0802010007,08FRUV     ,21569.34,9420.44,1154,43.68
0509070006,05CHAR     ,28865.93,9307.85,1988,32.25
0502080085,05CHAR     ,26035.61,9307.35,1858,35.75
0801010007,08FRUV     ,113476.66,9170.47,1883,8.08
0309020018,03CARN     ,15403.71,9145.75,365,59.37
0502040045,05CHAR     ,27570.92,9130.02,2110,33.11
0806030002,08FRUV     ,21436.76,9077.18,1287,42.34
0805050096,08FRUV     ,17352.54,9019.08,1049,51.98
0802010030,08FRUV     ,52880.87,9008.65,2012,17.04
0801010015,08FRUV     ,18005.94,8988.7,698,49.92
0301020002,03CARN     ,20999.47,8943.1,529,42.59
0302010028,03CARN     ,22640.45,8939.4,1035,39.48
0805050138,08FRUV     ,16829.59,8931.02,1227,53.07
0302010006,03CARN     ,21595.28,8900.1,1036,41.21
0805050140,08FRUV     ,16289.76,8582.54,1017,52.69
0301030002,03CARN     ,27111.98,8495.28,934,31.33
0802020004,08FRUV     ,21228.17,8466.3,1185,39.88
0306030002,03CARN     ,11954.85,8465.33,769,70.81
0309040003,03CARN     ,26244.7,8464.06,126,32.25
0801050012,08FRUV     ,23942.31,8455.07,1224,35.31
0805050248,08FRUV     ,21649.01,8454.43,1256,39.05
0501040010,05CHAR     ,25225.22,8426.75,750,33.41
0508110002,05CHAR     ,26630.69,8375.21,1189,31.45
0507100011,05CHAR     ,23650.9,8361.37,1105,35.35
0801020007,08FRUV     ,16202.47,8355.31,1078,51.57
0509110006,05CHAR     ,27411.48,8349.51,905,30.46
0504040014,05CHAR     ,23244.56,8318.51,1161,35.79
0803010020,08FRUV     ,14481.28,8258.83,1171,57.03
0301040005,03CARN     ,36101.64,8252.54,1164,22.86
0504040031,05CHAR     ,23642.61,8200.94,1876,34.69
0501090050,05CHAR     ,21023.35,8169.22,963,38.86
0301070005,03CARN     ,15169.5,8112.27,261,53.48
0805020008,08FRUV     ,13063.64,8075.62,949,61.82
0309030004,03CARN     ,11692.25,7983.13,545,68.28
0502040049,05CHAR     ,23146.99,7887.62,2122,34.08
0504040015,05CHAR     ,24840.48,7870.57,1110,31.68
0508020017,05CHAR     ,24494.71,7851.54,1050,32.05
0801010025,08FRUV     ,15836.97,7790.49,1129,49.19
0505030034,05CHAR     ,22876.86,7739.51,1651,33.83
0509090003,05CHAR     ,20796.91,7689.46,801,36.97
0509130036,05CHAR     ,39384.62,7633.39,390,19.38
0507100002,05CHAR     ,20306.59,7608.14,1113,37.47
0803020009,08FRUV     ,11370.59,7592.78,1261,66.78
0504030041,05CHAR     ,20524.4,7585.97,1699,36.96
0504040011,05CHAR     ,22930.32,7575.57,1139,33.04
0504020026,05CHAR     ,22031.14,7329.03,1933,33.27
0805020034,08FRUV     ,12938.04,7299.2,720,56.42
0803010013,08FRUV     ,15738.8,7247.14,1125,46.05
0805020002,08FRUV     ,11816.59,7186.74,1179,60.82
0503020046,05CHAR     ,15892.07,7165.07,656,45.09
0302010020,03CARN     ,16752.27,7145.1,1055,42.65
0509060016,05CHAR     ,25908.97,7112.63,386,27.45
0801020019,08FRUV     ,19065.82,7107.38,1271,37.28
0802040007,08FRUV     ,9564.4,7095.1,611,74.18
0802030008,08FRUV     ,21086.13,7082.24,1123,33.59
0309030001,03CARN     ,19858.39,7078.62,1047,35.65
0305010042,03CARN     ,21104.39,7076.9,997,33.53
0507100004,05CHAR     ,19017.66,7068.7,1008,37.17
0502040013,05CHAR     ,20464.18,7042.26,962,34.41
0805050180,08FRUV     ,11380.8,7029.59,1276,61.77
0509090014,05CHAR     ,32863.35,6994.48,342,21.28
0805010066,08FRUV     ,20319.79,6992.72,113,34.41
0502090003,05CHAR     ,20935.4,6976.52,1092,33.32
0303030005,03CARN     ,12396.31,6924.91,143,55.86
0309030007,03CARN     ,10378.68,6750.84,529,65.05
0804010002,08FRUV     ,16687.87,6675.22,894,40.0
0501090049,05CHAR     ,17202.65,6672.42,1052,38.79
0502070001,05CHAR     ,18253.11,6669.39,1024,36.54
0509160006,05CHAR     ,14784.51,6626.97,784,44.82
0802040002,08FRUV     ,12941.85,6623.91,712,51.18
0504020024,05CHAR     ,21995.47,6610.05,1672,30.05
0802040022,08FRUV     ,13231.7,6563.76,722,49.61
0306020005,03CARN     ,14015.03,6522.77,1026,46.54
0802010019,08FRUV     ,44179.97,6511.85,1433,14.74
0802040021,08FRUV     ,17921.55,6486.7,900,36.19
0802010005,08FRUV     ,14987.24,6477.93,1120,43.22
0803010002,08FRUV     ,20828.35,6474.3,1187,31.08
0306020004,03CARN     ,9088.79,6423.45,642,70.67
0802040029,08FRUV     ,11681.52,6342.35,628,54.29
0502080086,05CHAR     ,17813.74,6289.15,1760,35.31
0801010009,08FRUV     ,13535.37,6286.76,887,46.45
0802040026,08FRUV     ,10865.3,6280.49,465,57.8
0309040004,03CARN     ,10580.29,6248.96,640,59.06
0507100024,05CHAR     ,18343.37,6227.69,994,33.95
0306020001,03CARN     ,8803.19,6178.71,618,70.19
0802030011,08FRUV     ,14267.07,6148.46,1040,43.1
0509130013,05CHAR     ,19766.64,6142.32,1083,31.07
0802010013,08FRUV     ,15287.37,6138.96,1208,40.16
0303030007,03CARN     ,9621.76,6132.06,371,63.73
0805020022,08FRUV     ,7599.27,6129.58,965,80.66
0507020008,05CHAR     ,18905.76,6118.9,946,32.37
0507020023,05CHAR     ,19141.58,6117.84,958,31.96
0501100012,05CHAR     ,18005.99,6075.28,1092,33.74
1306020001,05CHAR     ,17677.11,6060.21,956,34.28
0805010160,08FRUV     ,16898.54,5968.39,1564,35.32
0805020004,08FRUV     ,16191.03,5898.39,1058,36.43
0802040031,08FRUV     ,13100.73,5897.97,1356,45.02
0504010005,05CHAR     ,7376.61,5847.2,1101,79.27
0801030002,08FRUV     ,11178.13,5819.45,1238,52.06
0802020009,08FRUV     ,14191.1,5810.04,1028,40.94
0309020013,03CARN     ,10690.93,5804.31,235,54.29
0505030036,05CHAR     ,19245.4,5798.54,1353,30.13
0802040025,08FRUV     ,8602.83,5794.99,913,67.36
0801020001,08FRUV     ,17179.12,5780.19,183,33.65
0501030015,05CHAR     ,15721.88,5773.52,1098,36.72
0501050068,05CHAR     ,19006.26,5772.39,1228,30.37
0305010043,03CARN     ,17015.09,5703.12,1026,33.52
0303010017,03CARN     ,12693.79,5698.85,746,44.89
0805050306,08FRUV     ,15491.94,5696.96,1261,36.77
0802010021,08FRUV     ,13011.11,5689.93,749,43.73
0805020007,08FRUV     ,13150.28,5682.84,1533,43.21
0302010005,03CARN     ,9858.8,5671.39,262,57.53
0308050004,03CARN     ,9028.66,5670.6,599,62.81
0503030010,05CHAR     ,19265.58,5670.58,1192,29.43
1301040597,03CARN     ,7873.08,5666.07,787,71.97
0503050015,05CHAR     ,17115.43,5621.35,1127,32.84
0509010001,05CHAR     ,17167.09,5611.46,1089,32.69
0801010030,08FRUV     ,9043.48,5597.74,481,61.9
0802030003,08FRUV     ,17834.72,5582.81,1103,31.3
0803010016,08FRUV     ,10578.14,5576.6,1153,52.72
0805010180,08FRUV     ,14302.48,5564.0,1988,38.9
0502080058,05CHAR     ,19973.52,5541.46,867,27.74
0302020007,03CARN     ,24900.86,5506.43,1250,22.11
0802040024,08FRUV     ,10693.44,5485.25,663,51.3
0502010335,05CHAR     ,16234.95,5465.44,1881,33.66
0801010034,08FRUV     ,9446.15,5442.15,940,57.61
0802040017,08FRUV     ,9834.99,5421.87,1050,55.13
0502080082,05CHAR     ,16089.07,5399.15,1844,33.56
0502080097,05CHAR     ,14693.3,5346.99,876,36.39
0805050081,08FRUV     ,18403.23,5340.49,462,29.02
0502030006,05CHAR     ,12004.67,5323.04,770,44.34
0802040019,08FRUV     ,8992.98,5270.03,1101,58.6
0805010123,08FRUV     ,12593.22,5230.24,959,41.53
0503030058,05CHAR     ,24938.2,5201.72,1177,20.86
0509060018,05CHAR     ,26919.08,5195.38,166,19.3
0502060007,05CHAR     ,14687.42,5158.39,1139,35.12
0502030005,05CHAR     ,9811.12,5155.9,569,52.55
0805010055,08FRUV     ,17763.05,5141.81,992,28.95
0801010022,08FRUV     ,9671.54,5120.37,827,52.94
0502080057,05CHAR     ,15131.77,5092.58,990,33.65
0503030011,05CHAR     ,16916.65,5083.49,1176,30.05
0509150009,05CHAR     ,16778.71,5075.56,998,30.25
0308040007,03CARN     ,18627.25,5069.5,425,27.22
0501050002,05CHAR     ,17461.09,5058.01,1072,28.97
0805010132,08FRUV     ,15210.77,5050.45,1034,33.2
0504020025,05CHAR     ,16037.57,5033.5,1879,31.39
0805010198,08FRUV     ,13804.98,4992.72,1771,36.17
0801010002,08FRUV     ,9207.98,4990.9,1021,54.2
0509150015,05CHAR     ,15821.54,4983.26,1095,31.5
0806020003,08FRUV     ,8929.33,4981.52,1249,55.79
0502010333,05CHAR     ,13515.86,4962.75,980,36.72
0509150029,05CHAR     ,26740.62,4958.62,424,18.54
0308050005,03CARN     ,7642.28,4954.64,539,64.83
0507020017,05CHAR     ,16070.02,4947.18,970,30.79
0805050037,08FRUV     ,11820.13,4899.53,598,41.45
0801010008,08FRUV     ,9683.1,4889.08,798,50.49
0302010018,03CARN     ,7325.71,4880.08,177,66.62
0805010086,08FRUV     ,14981.63,4879.98,1138,32.57
0504050008,05CHAR     ,14929.88,4838.61,1885,32.41
0502050006,05CHAR     ,18561.75,4813.39,1666,25.93
0511050004,05CHAR     ,15263.96,4812.05,953,31.53
0805050068,08FRUV     ,6455.77,4767.5,836,73.85
0801020005,08FRUV     ,10078.7,4762.51,1251,47.25
0509160024,05CHAR     ,15339.16,4759.57,441,31.03
0801010024,08FRUV     ,8145.5,4732.01,888,58.09
0805010087,08FRUV     ,14089.5,4712.39,1034,33.45
0801010037,08FRUV     ,8794.35,4657.11,1039,52.96
0509130007,05CHAR     ,15314.59,4645.51,953,30.33
0805020032,08FRUV     ,11554.65,4628.55,877,40.06
0805050263,08FRUV     ,12159.32,4612.26,1249,37.93
0801010040,08FRUV     ,7476.71,4569.93,332,61.12
0503020003,05CHAR     ,11327.34,4567.95,1041,40.33
0801010027,08FRUV     ,9792.01,4548.79,744,46.45
0803010040,08FRUV     ,11952.75,4536.68,1010,37.96
0801050005,08FRUV     ,12810.73,4525.67,1104,35.33
0302010009,03CARN     ,10808.37,4516.39,145,41.79
0503030001,05CHAR     ,11093.46,4498.29,450,40.55
0801010020,08FRUV     ,7490.34,4471.98,935,59.7
0509030019,05CHAR     ,14180.47,4438.73,1152,31.3
0805050091,08FRUV     ,6063.94,4424.45,958,72.96
1303030004,05CHAR     ,12441.05,4414.58,1023,35.48
0503040065,05CHAR     ,21666.94,4407.53,1139,20.34
0801010004,08FRUV     ,8616.74,4397.17,970,51.03
0803010011,08FRUV     ,10945.23,4394.02,1104,40.15
0502020042,05CHAR     ,12799.19,4371.38,1143,34.15
0506020001,05CHAR     ,18361.81,4286.68,774,23.35
0509060007,05CHAR     ,14855.76,4242.28,1060,28.56
0301020011,03CARN     ,5879.43,4224.39,675,71.85
0805010002,08FRUV     ,12625.92,4211.22,828,33.35
0509030008,05CHAR     ,13425.59,4203.17,1063,31.31
0308040005,03CARN     ,16478.07,4142.25,290,25.14
0801010018,08FRUV     ,8580.83,4116.59,1067,47.97
0502060006,05CHAR     ,9520.03,4116.5,1008,43.24
