producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0509150008,05CHAR     ,53033.4,23776.23,724,44.83
0301040002,03CARN     ,50463.33,23563.38,560,46.69
0802040023,08FRUV     ,41546.92,22346.07,713,53.79
0504040022,05CHAR     ,54740.07,22316.24,735,40.77
0803010012,08FRUV     ,42604.59,22090.99,736,51.85
0309020008,03CARN     ,61085.84,21326.74,725,34.91
0309040003,03CARN     ,42652.83,21277.31,327,49.88
0504040012,05CHAR     ,52639.19,21190.31,735,40.26
0509130023,05CHAR     ,48633.4,21030.26,732,43.24
0301020002,03CARN     ,35900.86,21001.32,210,58.5
0308040003,03CARN     ,59874.82,20880.52,733,34.87
0504040030,05CHAR     ,51509.1,20666.19,719,40.12
0504030042,05CHAR     ,54993.51,20120.8,736,36.59
0802030005,08FRUV     ,48415.38,20010.01,736,41.33
0803010051,08FRUV     ,48600.19,19971.05,736,41.09
0509090014,05CHAR     ,51899.79,19291.51,514,37.17
0802030006,08FRUV     ,46621.21,19161.11,736,41.1
0309040007,03CARN     ,23492.38,18737.25,181,79.76
0301020005,03CARN     ,31283.46,18219.84,393,58.24
0802030007,08FRUV     ,43561.86,18218.27,735,41.82
0309040010,03CARN     ,28232.67,18096.83,562,64.1
0802030009,08FRUV     ,38956.35,18046.48,684,46.32
0308030002,03CARN     ,43881.31,17863.14,642,40.71
0308050013,03CARN     ,50720.44,17852.54,726,35.2
0802020001,08FRUV     ,35364.75,17497.0,736,49.48
0509100036,05CHAR     ,50979.61,17141.65,450,33.62
0501040006,05CHAR     ,38475.09,16879.23,701,43.87
0802010025,08FRUV     ,40508.32,16842.34,735,41.58
0309020009,03CARN     ,36799.66,16587.54,680,45.08
0805010006,08FRUV     ,36396.43,16312.69,606,44.82
0803010027,08FRUV     ,27802.77,16008.48,736,57.58
0802030010,08FRUV     ,33763.84,15956.62,619,47.26
0309020019,03CARN     ,23456.88,15580.88,288,66.42
0308010003,03CARN     ,34272.63,15386.56,607,44.89
0806010010,08FRUV     ,37481.53,15253.38,736,40.7
0309030006,03CARN     ,32781.59,15068.91,664,45.97
0503020038,05CHAR     ,34790.65,15042.36,707,43.24
